row,col,dir,d_h_bin,d_l_bin,d_r_bin,action,q_value,sa_visit_count,tension
60,187,5,3,4,4,3,0.000000,0,0.000000
60,187,5,3,4,4,4,0.000000,0,0.000000
60,187,5,3,4,4,5,0.000000,0,0.000000
60,187,5,3,4,4,6,0.000000,0,0.000000
60,187,5,3,4,4,7,0.000000,0,0.000000
60,187,5,4,4,4,0,0.466034,1,0.000000
60,187,5,4,4,4,1,0.000000,0,0.000000
60,187,5,4,4,4,2,0.000000,0,0.000000
60,187,5,4,4,4,3,0.000000,0,0.000000
60,187,5,4,4,4,4,0.000000,0,0.000000
60,187,5,4,4,4,5,0.000000,0,0.000000
60,187,5,4,4,4,6,0.000000,0,0.000000
60,187,5,4,4,4,7,0.000000,0,0.000000
60,188,0,4,4,4,0,-0.050549,2,0.000000
60,188,0,4,4,4,1,-1.677464,1,0.000000
60,188,0,4,4,4,2,-1.939144,1,0.000000
60,188,0,4,4,4,3,0.000000,0,0.000000
60,188,0,4,4,4,4,0.000000,0,0.000000
60,188,0,4,4,4,5,0.000000,0,0.000000
60,188,0,4,4,4,6,0.000000,0,0.000000
60,188,0,4,4,4,7,0.000000,0,0.000000
60,188,3,4,4,4,0,-0.031593,1,0.000000
60,188,3,4,4,4,1,-1.677464,1,0.000000
60,188,3,4,4,4,2,0.000000,0,0.000000
60,188,3,4,4,4,3,0.000000,0,0.000000
60,188,3,4,4,4,4,0.000000,0,0.000000
60,188,3,4,4,4,5,0.000000,0,0.000000
60,188,3,4,4,4,6,0.000000,0,0.000000
60,188,3,4,4,4,7,0.000000,0,0.000000
60,188,4,4,4,3,0,-0.031593,1,0.000000
60,188,4,4,4,3,1,0.000000,0,0.000000
60,188,4,4,4,3,2,0.000000,0,0.000000
60,188,4,4,4,3,3,0.000000,0,0.000000
60,188,4,4,4,3,4,0.000000,0,0.000000
60,188,4,4,4,3,5,0.000000,0,0.000000
60,188,4,4,4,3,6,0.000000,0,0.000000
60,188,4,4,4,3,7,0.000000,0,0.000000
60,188,4,4,4,4,5,0.285136,1,0.000000
60,188,5,3,4,4,0,-0.031593,1,0.000000
60,188,5,3,4,4,1,0.000000,0,0.000000
60,188,5,3,4,4,2,0.000000,0,0.000000
60,188,5,3,4,4,3,0.000000,0,0.000000
60,188,5,3,4,4,4,0.000000,0,0.000000
60,188,5,3,4,4,5,0.000000,0,0.000000
60,188,5,3,4,4,6,0.000000,0,0.000000
60,188,5,3,4,4,7,0.000000,0,0.000000
60,188,6,4,3,4,0,-0.031593,1,0.000000
60,188,6,4,3,4,1,0.000000,0,0.000000
60,188,6,4,3,4,2,0.000000,0,0.000000
60,188,6,4,3,4,3,-2.482267,1,0.000000
60,188,6,4,3,4,4,0.000000,0,0.000000
60,188,6,4,3,4,5,0.000000,0,0.000000
60,188,6,4,3,4,6,0.000000,0,0.000000
60,188,6,4,3,4,7,0.000000,0,0.000000
60,189,0,4,4,4,0,-0.133406,2,0.000000
60,189,0,4,4,4,1,-1.730492,1,0.000000
60,189,0,4,4,4,2,-1.955608,1,0.000000
60,189,0,4,4,4,3,-2.438306,1,0.000000
60,189,0,4,4,4,4,-0.971769,1,0.000000
60,189,0,4,4,4,5,1.066925,5,0.000000
60,189,0,4,4,4,6,0.000000,0,0.000000
60,189,0,4,4,4,7,0.000000,0,0.000000
60,189,1,4,4,4,0,-0.083379,1,0.000000
60,189,1,4,4,4,1,0.000000,0,0.000000
60,189,1,4,4,4,2,0.000000,0,0.000000
60,189,1,4,4,4,3,0.000000,0,0.000000
60,189,1,4,4,4,4,0.000000,0,0.000000
60,189,1,4,4,4,5,0.000000,0,0.000000
60,189,1,4,4,4,6,0.000000,0,0.000000
60,189,1,4,4,4,7,0.000000,0,0.000000
60,189,2,4,4,4,0,-0.083379,1,0.000000
60,189,2,4,4,4,1,0.000000,0,0.000000
60,189,2,4,4,4,2,0.000000,0,0.000000
60,189,2,4,4,4,3,0.000000,0,0.000000
60,189,2,4,4,4,4,0.000000,0,0.000000
60,189,2,4,4,4,5,0.000000,0,0.000000
60,189,2,4,4,4,6,0.000000,0,0.000000
60,189,2,4,4,4,7,0.000000,0,0.000000
60,189,3,4,4,4,0,0.000000,0,0.000000
60,189,3,4,4,4,1,0.000000,0,0.000000
60,189,3,4,4,4,2,0.000000,0,0.000000
60,189,3,4,4,4,3,0.000000,0,0.000000
60,189,3,4,4,4,4,0.000000,0,0.000000
60,189,3,4,4,4,5,0.000000,0,0.000000
60,189,3,4,4,4,6,1.800558,2,0.000000
60,189,3,4,4,4,7,0.000000,0,0.000000
60,189,4,4,4,4,0,-0.083379,1,0.000000
60,189,4,4,4,4,1,-1.730492,1,0.000000
60,189,4,4,4,4,2,-1.955424,1,0.000000
60,189,4,4,4,4,3,0.000000,0,0.000000
60,189,4,4,4,4,4,0.000000,0,0.000000
60,189,4,4,4,4,5,0.000000,0,0.000000
60,189,4,4,4,4,6,0.000000,0,0.000000
60,189,4,4,4,4,7,0.000000,0,0.000000
60,189,5,4,4,4,5,0.482616,1,0.000000
60,190,0,4,4,4,0,-0.120912,1,0.000000
60,190,0,4,4,4,1,-2.781026,2,0.000000
60,190,0,4,4,4,2,-1.966596,1,0.000000
60,190,0,4,4,4,3,-2.394913,1,0.000000
60,190,0,4,4,4,4,-0.886974,1,0.000000
60,190,0,4,4,4,5,0.000000,0,0.000000
60,190,0,4,4,4,6,0.000000,0,0.000000
60,190,0,4,4,4,7,0.000000,0,0.000000
60,190,2,4,4,4,0,-0.120912,1,0.000000
60,190,2,4,4,4,1,-1.738141,1,0.000000
60,190,2,4,4,4,2,0.000000,0,0.000000
60,190,2,4,4,4,3,0.000000,0,0.000000
60,190,2,4,4,4,4,0.000000,0,0.000000
60,190,2,4,4,4,5,0.000000,0,0.000000
60,190,2,4,4,4,6,0.000000,0,0.000000
60,190,2,4,4,4,7,0.000000,0,0.000000
60,190,3,4,4,4,0,-0.120912,1,0.000000
60,190,3,4,4,4,1,-1.738141,1,0.000000
60,190,3,4,4,4,2,0.000000,0,0.000000
60,190,3,4,4,4,3,0.000000,0,0.000000
60,190,3,4,4,4,4,0.000000,0,0.000000
60,190,3,4,4,4,5,0.000000,0,0.000000
60,190,3,4,4,4,6,0.000000,0,0.000000
60,190,3,4,4,4,7,0.000000,0,0.000000
60,190,5,4,4,4,0,-0.193460,2,0.000000
60,190,5,4,4,4,1,-1.738141,1,0.000000
60,190,5,4,4,4,2,-3.155156,2,0.000000
60,190,5,4,4,4,3,-2.408180,1,0.000000
60,190,5,4,4,4,4,-1.457487,2,0.000000
60,190,5,4,4,4,5,1.887619,11,0.000000
60,190,5,4,4,4,6,0.000000,0,0.000000
60,190,5,4,4,4,7,0.000000,0,0.000000
60,191,0,4,4,4,0,-0.153960,1,0.000000
60,191,0,4,4,4,1,-1.757937,1,0.000000
60,191,0,4,4,4,2,0.000000,0,0.000000
60,191,0,4,4,4,3,0.000000,0,0.000000
60,191,0,4,4,4,4,0.000000,0,0.000000
60,191,0,4,4,4,5,0.000000,0,0.000000
60,191,0,4,4,4,6,0.000000,0,0.000000
60,191,0,4,4,4,7,0.000000,0,0.000000
60,191,2,4,4,4,0,-0.153960,1,0.000000
60,191,2,4,4,4,1,-1.757937,1,0.000000
60,191,2,4,4,4,2,-1.974002,1,0.000000
60,191,2,4,4,4,3,0.000000,0,0.000000
60,191,2,4,4,4,4,0.000000,0,0.000000
60,191,2,4,4,4,5,0.000000,0,0.000000
60,191,2,4,4,4,6,0.000000,0,0.000000
60,191,2,4,4,4,7,0.000000,0,0.000000
60,191,3,4,4,4,0,-0.153960,1,0.000000
60,191,3,4,4,4,1,0.000000,0,0.000000
60,191,3,4,4,4,2,0.000000,0,0.000000
60,191,3,4,4,4,3,0.000000,0,0.000000
60,191,3,4,4,4,4,0.000000,0,0.000000
60,191,3,4,4,4,5,0.000000,0,0.000000
60,191,3,4,4,4,6,0.000000,0,0.000000
60,191,3,4,4,4,7,0.000000,0,0.000000
60,191,4,4,4,4,0,-0.153960,1,0.000000
60,191,4,4,4,4,1,-1.681460,1,0.000000
60,191,4,4,4,4,2,0.000000,0,0.000000
60,191,4,4,4,4,3,0.000000,0,0.000000
60,191,4,4,4,4,4,0.000000,0,0.000000
60,191,4,4,4,4,5,0.000000,0,0.000000
60,191,4,4,4,4,6,0.000000,0,0.000000
60,191,4,4,4,4,7,0.000000,0,0.000000
60,192,0,4,4,4,0,-0.179349,1,0.000000
60,192,0,4,4,4,1,-1.760774,1,0.000000
60,192,0,4,4,4,2,-1.518565,1,0.000000
60,192,0,4,4,4,3,0.000000,0,0.000000
60,192,0,4,4,4,4,0.000000,0,0.000000
60,192,0,4,4,4,5,0.000000,0,0.000000
60,192,0,4,4,4,6,0.000000,0,0.000000
60,192,0,4,4,4,7,0.000000,0,0.000000
60,192,2,4,4,4,0,-0.179349,1,0.000000
60,192,2,4,4,4,1,0.000000,0,0.000000
60,192,2,4,4,4,2,0.000000,0,0.000000
60,192,2,4,4,4,3,0.000000,0,0.000000
